Entrez Gene IDs	RSCE_10_BC2CTUACXX_AGTTCC_L006_R1.bam	RSCE_12_BC2CTUACXX_TGACCA_L005_R1.bam	RSCE_14_BC2CTUACXX_GTCCGC_L003_R1.bam	RSCE_16_BC2CTUACXX_AGTTCC_L004_R1.bam	RSCE_18_BC2CTUACXX_CAGATC_L003_R1.bam	RSCE_20_BC2CTUACXX_GTGAAA_L005_R1.bam	RSCE_2_BC2CTUACXX_CGATGT_L007_R1.bam	RSCE_4_BC2CTUACXX_TGACCA_L006_R1.bam	RSCE_6_BC2CTUACXX_CTTGTA_L005_R1.bam	RSCE_8_BC2CTUACXX_CCGTCC_L007_R1.bam
51249	1197	908	156	240	589	560	268	240	467	433
51250	126	108	196	272	101	105	122	91	165	137
51251	549	538	427	743	368	384	490	505	731	717
51252	0	0	0	0	0	0	0	0	0	4
51253	3666	3408	815	1241	1456	1491	1081	1145	1640	1481
51255	1073	1056	616	947	761	769	688	647	916	900
51256	129	122	111	147	614	592	199	180	211	139
51257	97	126	120	182	107	112	173	204	222	283
51258	3656	3352	1075	1740	2320	2665	2920	2639	1782	1867
51259	146	110	87	131	89	131	131	122	160	119
51260	397	289	143	189	117	117	317	268	389	275
51263	1210	1152	603	824	1323	1420	1193	1121	1287	1196
51264	715	665	412	629	732	807	836	707	832	844
51265	27	32	53	62	10	10	20	27	30	24
51266	0	0	0	0	0	0	0	0	0	0
51267	0	0	0	0	0	0	0	0	0	0
51268	2	0	1	5	0	1	1	0	7	7
51270	0	0	0	0	0	0	0	1	0	0
51271	1207	1074	532	784	594	640	559	581	610	572
51272	354	262	195	304	332	366	329	289	336	310
51274	827	660	546	729	209	241	455	291	425	365
51275	244	224	184	250	219	215	361	396	251	256
51276	59	75	43	78	40	37	30	38	50	67
51277	81	68	43	69	99	126	123	113	115	95
51278	892	758	647	1067	1013	1247	910	992	855	787
51279	305	337	561	826	318	301	363	349	187	249
51280	5481	4591	5695	7136	1779	1775	2387	2039	4375	4224
51281	128	112	69	108	20	25	149	133	97	96
51282	637	554	162	273	577	539	365	350	614	653
51283	1080	1077	1231	1763	1496	1608	1674	1563	1761	1715
51284	0	0	0	1	0	0	0	2	0	0
51285	0	0	0	4	72	74	6	5	0	0
51286	0	0	0	0	0	0	11	6	5	10
51287	1187	1145	613	968	1834	1810	1121	1022	1201	1302
51289	0	0	0	0	0	0	0	0	0	0
51290	2021	2006	1461	2099	6396	6697	1382	1336	1122	1098
51291	226	208	152	191	209	194	75	47	263	260
51292	1240	1197	625	906	1364	1403	866	907	1175	1234
51293	972	920	351	538	1015	1055	462	414	1780	1811
51294	1	0	4	1	0	2	2	0	1	2
51295	909	891	293	447	864	824	365	394	1927	1833
51296	2	1	107	165	5	13	0	0	2	0
51297	0	0	0	0	0	0	0	0	0	0
51298	0	0	0	1	0	0	0	0	0	0
51299	0	0	39	41	0	0	6	6	0	1
51300	1255	1202	575	760	2283	2315	1151	979	1344	1410
51301	19	19	45	83	35	45	24	14	91	70
51302	7	10	118	208	51	58	1	1	21	33
51303	112	73	193	268	372	361	154	125	328	274
51304	1179	1001	475	793	1717	1832	931	796	1496	1401
51305	0	0	0	0	0	0	0	1	0	0
51306	621	456	510	796	608	729	438	412	693	726
51307	1220	1005	723	1003	1067	1127	759	658	1156	1156
51308	3	2	3	4	155	174	48	56	134	171
51309	316	305	471	412	302	356	18	12	188	208
51310	2	2	78	120	15	21	44	73	1	0
51311	0	0	0	0	0	0	0	0	0	0
51312	507	450	1034	1758	322	335	563	425	627	664
51313	34	35	60	75	2	1	12	21	165	135
51314	0	0	0	0	0	0	0	1	0	0
51315	244	333	862	1181	10	8	376	367	570	670
51316	16	31	7	22	242	208	21	23	62	43
51317	86	82	218	204	269	255	252	278	202	199
51318	1318	1209	706	947	1108	1155	1774	1544	1436	1373
51319	565	535	407	529	1016	1034	668	623	666	655
51320	830	916	575	735	969	1067	949	797	832	1024
51321	1034	908	678	1003	1002	1135	1672	1638	1608	1828
51322	2314	1963	1413	1828	2614	2984	1990	1783	1827	1705
51324	711	570	674	913	887	1055	1470	1410	866	802
51326	37	24	34	50	18	26	37	45	23	23
51327	0	0	0	0	0	0	0	0	0	2
51329	1679	1518	910	1311	1771	1732	1599	1478	836	895
51330	3138	2747	2114	4047	2103	2810	1803	1335	3274	3011
51332	6	0	29	32	55	73	5	12	9	15
51333	14	14	19	31	57	62	55	41	32	34
51334	85	82	66	50	1	0	0	0	2	2
51335	1257	1285	857	1305	3550	3849	2832	2648	1939	1876
51337	161	162	167	354	136	164	270	280	232	280
51338	3	1	0	0	0	0	0	0	1	0
51339	8	8	9	10	67	94	7	10	3	4
51340	1133	1022	718	1048	1997	2076	1643	1589	1673	1793
51341	238	177	336	502	98	122	197	183	418	312
51343	930	776	605	999	967	1047	451	475	1130	1204
51347	653	592	960	1247	192	190	432	345	589	481
51348	0	0	1	0	0	0	0	0	0	0
51350	0	0	0	0	0	0	0	0	0	0
51351	258	227	352	525	8	10	17	25	394	506
51352	0	0	0	1	0	0	10	8	0	0
51360	269	188	186	188	89	81	240	209	349	281
51361	2321	1962	34	173	1	1	19	10	68	67
51362	761	638	465	600	1056	1062	568	555	774	747
51363	429	416	561	911	478	570	101	96	806	755
51364	5	5	3	4	13	12	5	6	25	32
51365	2	5	14	13	0	0	0	1	0	0
51366	13656	10753	2755	4026	5342	5131	4124	4211	2765	2580
51367	692	633	213	328	581	579	609	566	597	603
51368	300	286	197	308	346	430	415	450	472	492
51371	1580	1446	991	1509	3038	3380	1688	1656	831	792
51372	674	680	248	383	1751	1889	814	675	1032	905
51373	2829	2645	333	447	259	262	409	383	736	754
51374	848	786	479	757	1073	1228	1493	1432	1190	1371
51375	393	384	383	473	784	834	582	486	335	341
51377	864	678	476	630	469	492	493	444	578	465
51378	0	1	0	0	1	0	0	1	0	0
51379	298	322	306	422	729	810	767	610	550	559
51380	71	58	75	123	109	110	117	95	135	120
51382	1892	1775	1263	1824	1284	1498	943	967	2083	2207
51384	10	9	0	0	0	0	0	0	0	0
51385	128	123	72	96	243	301	160	102	329	304
51386	3267	2953	1311	1835	3910	3939	2969	2949	4093	3904
51388	2562	2151	695	1142	2006	2420	1174	911	1252	1114
51389	459	491	340	457	624	648	515	415	516	596
51390	384	360	258	479	186	181	144	179	531	568
51393	2	3	3	10	4	4	6	5	649	430
51397	480	470	690	793	442	511	599	535	503	515
51398	804	734	794	1099	1991	2170	700	685	2112	2387
51399	703	696	610	928	1691	1785	467	456	886	955
51400	636	567	515	724	1313	1320	665	632	799	654
51406	1241	1063	568	719	1146	1199	896	819	1014	1049
51409	257	198	107	173	331	314	162	158	378	424
51411	0	0	0	1	0	0	6	4	1	5
51412	0	0	0	0	0	0	0	0	3	0
51421	3715	2734	1485	2450	3500	4449	2962	1921	2034	2250
51422	526	506	246	271	251	339	326	152	524	345
51426	753	690	1009	1321	697	728	941	788	886	928
51427	819	609	209	282	279	277	351	291	1037	1137
51428	1737	1445	736	1093	851	808	933	770	1349	1315
51429	770	788	543	715	967	1121	882	723	891	927
51430	2198	1803	1145	1604	1146	1330	727	645	1273	1120
51433	3290	3098	1479	2140	3038	3040	3495	3055	2812	2963
51434	1756	1533	1037	1505	1690	1723	1904	1834	965	1069
51435	4	4	840	957	2334	2513	917	923	0	0
51438	27	29	3	0	3767	3990	0	0	2	2
51439	221	173	195	304	366	363	263	316	339	315
51440	3	3	1	2	1	0	6	5	51	66
51441	1341	1163	928	1234	1159	1226	1026	861	1150	1005
51442	1	2	1	2	0	0	0	0	0	0
51444	713	667	284	426	895	987	442	326	679	652
51447	619	567	335	451	1214	1218	581	571	709	720
51449	1160	1090	1903	2575	1428	1456	3185	2817	1835	1729
51450	8	4	267	487	202	211	52	33	11	6
51451	303	248	312	414	218	228	320	270	438	380
51454	450	435	341	681	3	0	705	951	912	1067
51455	730	609	615	972	958	935	638	611	618	556
51458	1	3	2	0	21	10	64	122	0	1
51460	815	670	85	137	1397	1612	377	363	1492	1444
51463	34	29	24	39	31	37	19	20	52	47
51465	1352	1300	770	1186	1551	1716	917	820	1015	1068
51466	177	193	84	123	218	220	223	235	221	258
51471	0	0	0	0	0	0	0	0	0	0
51473	1	3	0	3	2	0	401	564	0	1
51474	9583	8136	561	1092	7420	10639	668	487	9321	10339
51475	0	0	0	0	0	0	0	0	0	0
51477	291	277	44	72	475	477	148	136	278	268
51478	212	199	105	136	68	75	157	113	108	118
51479	2421	1898	694	950	1291	1246	1897	1798	1591	1457
51480	0	0	0	0	0	0	0	0	0	0
51481	0	0	0	0	1	0	0	1	0	0
51490	642	468	295	531	473	535	420	329	699	622
51491	699	575	195	343	506	600	506	424	448	440
51493	2319	2031	650	1040	2502	2690	1933	1777	4918	4815
51495	2733	2485	2636	3398	4199	4550	7155	6834	3518	3395
51496	1027	886	832	1273	1383	1432	756	737	1200	1284
51497	1396	1195	732	899	1878	2144	916	753	1610	1538
51499	729	609	290	405	517	568	814	743	507	547
51501	485	502	424	516	507	484	376	397	623	689
51503	1059	1057	839	1230	966	1034	549	509	929	1050
51504	1465	1207	1151	1738	4950	5229	1570	1458	2018	1937
51506	1039	1085	790	1156	1459	1519	772	821	1511	1506
51507	2039	1930	848	1157	3208	3478	1544	1449	2020	2228
51510	1143	1130	806	1255	1922	2015	1400	1412	1195	1411
51512	674	561	301	486	1132	1098	709	538	1195	861
51513	1	1	32	57	9	12	0	2	1	1
51514	1542	1237	1470	1900	1244	1228	1471	1501	1567	1542
51517	428	419	209	330	663	586	207	187	524	531
51520	4906	4459	3569	4845	5008	5186	4231	3585	4811	4782
51522	1318	1239	1167	1565	1804	1988	1586	1182	1408	1583
51523	413	303	639	702	68	66	191	227	337	353
51524	299	212	145	251	331	343	285	262	359	281
51526	655	637	370	446	2029	2173	678	712	725	792
51527	892	893	738	1112	670	743	592	641	1132	1147
51528	1208	1046	1321	2006	1781	1917	1828	1774	2217	2330
51529	546	449	345	576	637	728	840	773	516	539
51530	455	405	348	544	579	622	420	369	623	612
51531	210	165	205	336	171	216	192	176	236	250
51533	51	32	13	12	35	38	45	38	129	113
51534	1389	1157	724	977	1563	1590	1374	1221	1048	986
51535	1118	1023	711	982	1087	1112	1380	1271	1326	1319
51537	468	545	57	96	463	501	398	331	641	549
51538	581	570	322	428	575	622	364	329	552	525
51540	471	477	158	242	389	425	401	388	519	529
51542	869	748	490	645	872	918	1072	1048	607	652
51545	285	222	49	85	180	215	202	138	274	273
51547	457	346	199	300	261	261	393	264	215	206
51548	86	96	119	169	98	119	92	86	249	229
51550	798	697	402	662	766	794	474	439	729	628
51552	1583	1184	1243	1692	1182	1151	1064	966	1254	1090
51554	0	1	5	11	0	1	1	1	0	0
51555	0	0	1	2	0	0	0	0	0	0
51557	25	46	0	1	94	90	386	591	2	1
51559	805	601	276	406	415	423	884	646	617	541
51560	16	26	5	2	12	9	5	5	20	21
51561	109	113	1	15	0	4	2	2	9	5
51562	376	296	285	429	154	159	176	184	289	305
51564	959	809	909	1459	619	716	729	602	556	570
51566	788	782	766	898	620	737	470	453	797	827
51567	377	315	503	617	632	854	971	828	459	435
51569	1363	1281	933	1385	1290	1520	1131	1148	840	856
51571	5047	4570	948	1465	2501	2849	1807	1478	816	841
51573	1290	1435	1422	1992	1281	1457	1850	1562	1341	1437
51574	1043	938	677	932	882	1008	770	753	928	982
51575	1107	939	423	444	887	937	1470	1004	1648	1597
51582	20322	19042	3296	5070	7057	8055	4215	3693	5549	5986
51585	1800	1447	1779	2438	1078	1195	1748	1323	1732	1610
51586	630	412	224	327	318	337	221	159	565	435
51588	238	234	178	299	277	271	254	231	529	471
51592	2100	1678	901	1485	3112	3116	1181	1016	1699	1515
51593	1567	1281	831	1191	2991	2836	1743	1364	1727	1722
51594	1537	1412	721	1071	1707	1708	1999	2119	1915	2090
51596	400	388	609	790	974	974	566	511	969	867
51599	1278	1065	209	813	71	84	63	47	439	449
51601	87	73	50	82	101	123	60	56	95	104
51602	3313	2577	1479	2245	4867	5259	3032	2351	2832	2712
51603	1115	868	548	622	925	929	705	639	578	558
51604	1043	976	922	1352	2502	2527	881	861	1512	1472
51605	1121	957	231	413	1105	1178	928	635	1014	861
51606	669	637	612	812	925	948	639	592	640	634
51608	792	692	368	673	353	367	434	413	717	718
51611	677	561	259	324	1114	1121	460	411	463	429
51614	2252	2061	1635	2370	4192	4617	1910	2079	3298	3366
51616	1132	874	281	444	498	532	747	758	1267	1310
51617	0	0	0	0	0	0	0	0	1	0
51619	255	222	198	310	199	236	171	154	476	460
51621	266	213	674	1056	928	893	1503	1538	461	544
51622	1582	1595	1321	1987	1927	1886	1353	1266	2792	2721
51626	117	121	163	253	163	169	337	305	270	257
51629	3964	3475	800	1350	1410	1338	1569	1494	3141	3340
51631	1613	1314	959	1211	1542	1519	1291	1151	1320	1346
51633	544	425	396	660	1106	1260	868	763	735	671
51634	801	741	308	437	250	259	502	517	462	412
51635	469	472	777	1142	308	342	726	721	1430	1473
51637	2131	2198	2078	2811	1334	1454	2056	1870	3202	3360
51639	2024	2026	396	653	1389	1425	1381	1336	2062	2097
51642	835	759	176	285	629	703	447	382	438	434
51643	331	320	529	782	474	428	463	427	301	365
51645	968	880	822	1140	826	920	1016	961	1527	1479
51646	527	733	578	886	638	676	874	933	663	807
51647	670	748	592	791	1623	1694	712	634	732	837
51649	1637	1490	540	781	1152	1254	1657	1534	1728	1709
51650	813	803	408	528	501	527	712	696	857	905
51651	199	219	279	443	126	123	571	443	450	363
51652	2247	2071	1279	1927	1077	1197	2313	2147	2103	2280
51654	980	849	318	461	1246	1217	567	530	996	965
51655	7	8	23	40	15	15	3	5	68	83
51657	1005	895	223	319	298	334	380	429	987	990
51659	722	532	444	689	672	638	1032	886	742	732
51660	123	146	587	842	73	100	45	41	442	403
51661	51	62	190	219	90	87	92	118	84	78
51663	2981	2716	3001	4039	4758	4863	4039	3631	4315	4095
51665	714	587	285	429	657	687	823	707	584	632
51666	0	0	2	3	0	0	8	5	0	1
51667	636	622	779	1049	869	887	1000	1045	787	929
51668	502	531	274	436	623	658	345	340	285	339
51669	1225	1291	2743	3659	1687	1819	2277	2401	1729	1732
51673	0	2	4	7	15	12	20	22	20	12
51676	1	3	6	16	0	2	1	1	3	3
51678	782	691	375	517	516	503	460	514	794	919
51684	62	44	62	58	53	51	63	47	59	71
51686	6	5	3	8	4	2	7	6	10	16
51690	543	510	325	423	468	513	345	300	851	975
51691	808	691	342	510	637	673	818	829	931	969
51692	2059	2074	619	1015	1597	1645	2531	2318	2327	2359
51693	910	845	328	513	324	344	349	381	749	703
51696	377	405	208	290	396	351	118	97	222	263
51699	885	802	888	1297	946	1061	1313	1017	830	806
51700	1	5	92	131	473	520	40	27	38	40
51701	327	296	216	385	485	560	360	392	420	435
51702	5	3	91	110	0	1	42	49	14	30
51703	254	283	1038	1292	7	3	2	2	1094	957
51704	124	155	2	14	37	48	164	107	20	18
51705	0	1	0	0	0	0	0	0	0	0
51706	380	349	391	618	383	416	254	214	422	388
51710	229	176	134	237	130	130	29	25	416	406
51714	1552	1420	1134	1645	3038	3279	1669	1628	1694	1775
51715	546	453	548	638	558	631	437	368	640	552
51716	0	0	0	1	458	568	57	55	0	0
51719	5081	4935	2792	4663	1099	1206	1321	1093	3088	3183
51720	605	606	436	648	513	499	866	766	666	662
51725	0	0	0	0	0	0	0	1	0	0
51726	1234	956	1747	2563	1522	1692	881	854	1424	1295
51727	4032	3797	1965	2586	3023	3309	2823	2483	2287	2127
51728	215	206	109	164	264	274	327	220	357	326
51729	1516	1237	649	893	635	730	965	815	840	723
51733	0	0	0	0	2	5	0	1	2	2
51734	267	257	229	312	271	269	208	225	621	513
51735	1636	1325	913	1370	777	724	1188	956	1399	1330
51738	1	0	0	0	0	1	0	0	1	1
51741	188	166	121	222	24	19	122	143	129	140
51742	1223	1076	1368	1554	1217	1108	1219	1088	1459	1577
51744	2	1	0	0	0	0	0	1	0	0
51747	1151	961	1266	1686	1170	1076	2168	1949	1063	935
51750	619	403	228	330	737	785	392	353	891	812
51751	0	0	0	0	0	0	1	1	0	0
51752	1326	1307	2028	3043	613	698	508	463	734	714
51754	15	19	55	96	16	17	13	16	20	33
51755	2853	2101	912	1415	2227	2478	2178	1997	1960	1695
51759	890	857	670	924	648	757	697	670	1384	1215
51760	140	112	108	155	341	326	155	193	44	60
51761	0	5	6	6	1	0	0	0	0	5
51762	632	669	808	870	1321	1425	1130	1289	872	917
51763	267	278	89	141	296	361	351	315	450	441
51764	0	0	0	0	1	1	0	1	0	0
51765	2378	2509	562	845	9	12	676	598	1	0
51768	1153	1041	726	1169	6519	6471	1719	1612	557	583
51773	997	860	585	668	1080	911	518	450	648	606
51776	4187	3529	2368	2888	5093	5678	4187	3507	4848	4358
51778	0	1	0	0	1	1	0	1	1	4
51780	2596	2221	1953	2970	2427	2378	2733	2674	2040	2075
51802	0	0	0	0	0	0	0	0	0	0
51804	1328	1201	969	1253	633	627	244	191	1369	1413
51805	157	173	42	54	178	185	141	94	176	162
51806	0	0	0	0	0	0	0	0	0	0
51807	3	4	9	18	6	5	5	9	17	10
51808	1170	1023	1045	1440	910	995	1075	879	1497	1415
51809	3551	3123	739	1139	454	451	1313	1428	1763	1880
51816	0	0	0	0	2	1	0	0	0	0
53335	146	161	58	83	1	0	1	1	1	1
53336	0	0	1	0	0	0	0	0	1	0
53339	1548	1457	1263	1726	2892	3043	2624	2586	2114	2244
53340	155	153	161	270	59	81	182	192	253	283
53342	4	3	0	2	0	0	7	5	6	11
53343	322	274	336	393	302	310	235	228	351	328
53344	910	704	369	499	334	324	474	440	426	476
53345	3	2	0	0	25	33	6	6	0	1
53346	0	0	6	8	4	2	2	5	0	0
53347	0	0	0	1	0	1	0	0	0	0
53349	257	268	273	309	239	217	142	156	484	422
53353	0	2	3	7	0	2	1	0	0	2
53354	247	210	87	111	154	184	197	177	253	247
53358	11	23	4	11	13	12	9	12	467	432
53371	1972	1668	880	1393	1243	1338	972	908	1190	1290
53373	861	615	1346	1784	226	240	606	543	1100	1032
53405	4	5	0	16	3	3	0	0	1	1
53407	358	295	197	332	168	215	208	210	343	301
53615	1615	1366	948	1394	741	815	1032	856	2358	2329
53616	86	112	16	17	6	13	9	8	0	4
53630	21	15	20	22	0	0	61	49	0	0
53632	1	0	0	0	0	0	0	0	0	0
53635	351	281	393	605	2093	2157	742	905	337	362
53637	1	4	21	8	247	256	84	78	31	26
53820	0	2	37	93	1	2	15	17	4	1
53822	0	0	1	1	1	1	1	0	0	2
53826	0	0	2	1	0	0	2	1	0	0
53827	1384	1248	779	991	949	1035	589	465	875	732
53828	0	0	0	0	0	0	0	0	0	1
53829	0	0	0	0	1	0	0	0	0	0
53831	0	1	1	0	1	0	0	0	0	1
53832	2	3	15	22	1	0	0	1	1	0
53833	452	299	621	1127	43	38	18	17	54	60
53834	392	362	988	1255	1112	1074	481	354	912	915
53836	472	447	243	385	0	1	4	7	759	891
53838	690	551	446	622	651	792	469	400	1610	1481
53840	5	1	2	2	1	0	0	1	6	2
53841	0	0	0	0	1	0	0	1	1	1
53842	0	0	3	6	0	0	1	0	19	23
53904	0	0	1	0	1	0	0	1	0	1
53905	0	0	9	19	0	1	0	0	4	2
53916	47	39	80	138	88	72	111	121	21	27
53917	218	160	124	190	287	336	205	170	205	184
53918	860	788	809	1225	938	976	855	721	805	898
53919	0	0	0	0	0	0	1	4	0	0
53938	226	229	334	468	532	506	339	325	396	339
53940	0	0	0	0	0	0	0	0	0	0
53942	0	0	3	3	0	0	0	0	0	0
53944	842	631	539	789	817	918	1313	1171	891	921
53947	54	57	95	201	288	295	116	122	90	78
53981	4034	3583	2835	3781	4581	4780	3107	2976	3959	3851
54014	1901	1516	1732	2920	3478	3617	1649	1718	1384	1353
54020	374	282	483	744	272	267	85	65	249	229
54033	49	46	5	20	0	0	0	3	5	7
54039	0	0	31	29	139	96	1	1	21	21
54058	130	95	127	216	236	214	183	146	133	109
54059	97	89	51	87	163	132	157	139	117	104
54064	0	0	0	0	0	0	0	0	0	0
54065	61	64	61	101	128	140	175	133	121	147
54067	2	0	1	8	5	4	0	1	4	4
54069	441	407	298	482	365	408	321	273	712	618
54070	0	0	0	0	0	0	0	0	0	0
54072	0	1	0	0	0	0	0	0	0	0
54075	0	0	1	0	0	0	0	0	0	0
54083	16	12	6	8	5	3	8	7	26	27
54084	0	0	0	0	0	0	0	0	1	0
54088	0	3	0	0	0	0	0	0	0	0
54089	0	0	0	0	0	0	0	0	0	0
54090	0	0	0	1	0	0	1	0	0	1
54093	163	151	167	264	259	324	185	173	253	278
54094	0	0	2	2	12	13	1	0	0	0
54097	0	0	53	125	1	0	0	0	0	0
54101	627	340	403	551	19	21	124	131	722	527
54102	0	0	0	5	0	0	1	0	0	0
54103	53	57	164	341	5	6	118	109	75	90
54106	0	2	0	0	1	1	2	3	0	2
54107	2632	2291	1114	1746	1426	1575	1978	1601	2064	1961
54108	299	295	305	472	413	585	598	461	283	248
54112	0	0	0	0	0	0	0	0	0	0
54148	659	621	329	481	429	450	448	475	511	506
54149	1215	969	582	812	112	134	115	123	348	327
54165	909	789	1242	1731	1446	1450	785	731	869	904
54187	1901	1990	1164	2023	1014	1068	680	700	1457	1540
54205	7904	7480	3193	4970	4097	4192	5461	4679	8026	8250
54206	4646	5299	1757	2782	984	1144	2180	2203	1877	2375
54207	2	0	1	0	0	0	0	1	1	1
54209	0	0	0	0	0	0	0	0	0	0
54210	0	1	54	73	1	0	0	0	1	0
54212	0	0	0	0	0	0	0	0	0	0
54221	0	0	0	0	0	0	0	0	0	0
54328	1	0	28	33	4	7	0	0	23	20
54329	0	10	0	0	0	0	0	0	0	1
54331	19	15	32	32	0	0	35	25	13	9
54332	898	839	256	308	732	838	807	688	539	564
54344	66	68	46	45	182	168	78	80	94	62
54345	0	0	0	5	24	25	9	4	5	0
54346	0	0	0	1	0	0	0	0	0	0
54360	0	0	0	0	0	0	0	0	0	0
54361	2	1	2	29	2	1	6	5	3	4
54363	0	0	0	0	0	0	1	0	2	0
54386	511	499	579	730	2328	2418	480	396	719	784
54407	6050	5516	6757	7485	7571	8693	5560	5868	9571	10642
54413	20	13	1	6	18	17	16	16	10	8
54414	312	299	355	453	128	117	152	197	351	396
54429	14	8	3	6	11	11	12	6	5	7
54431	4191	4002	3783	5529	3589	3978	4434	3690	3824	3791
54432	492	446	210	417	267	293	262	286	399	421
54433	219	172	100	101	141	126	97	83	173	151
54434	560	495	663	752	488	559	750	650	549	498
54435	120	116	49	73	16	14	0	0	28	26
54436	77	83	82	105	320	330	156	162	145	167
54437	2	3	0	1	1	2	1	2	23	15
54438	158	152	34	58	111	121	76	73	117	106
54439	2604	2059	1616	2206	1894	1798	2364	2039	2814	2704
54440	0	0	0	0	0	0	0	0	0	0
54441	24	25	14	15	16	19	30	16	30	21
54442	727	643	576	910	354	413	439	337	1031	877
54443	16162	15023	9542	14307	8793	9144	6716	5398	18977	17667
54453	2150	1794	915	1294	932	1178	1526	1113	1527	1581
54454	632	492	160	256	711	704	953	890	509	512
54455	369	333	209	345	739	744	261	282	303	339
54456	0	0	0	0	12	9	0	0	7	2
54457	2	5	4	2	1	0	2	2	4	1
54458	1452	1270	507	791	329	356	1426	1148	1225	1044
54460	982	978	772	1131	1509	1570	1170	1087	1643	1567
54461	1511	1323	1296	1980	859	963	1304	1296	1166	1232
54462	650	521	488	643	814	874	877	816	1318	1226
54463	0	2	83	128	429	545	28	30	26	31
54464	877	718	748	987	1511	1451	807	753	1006	1100
54465	672	595	610	855	458	471	812	914	367	447
54466	0	3	7	8	4	2	2	2	4	0
54467	1901	1658	906	1162	1522	1680	1817	1596	2788	2814
54468	1015	810	412	689	1391	1576	889	771	1184	1180
54469	1044	1028	1208	2133	920	978	1589	1583	919	911
54470	231	188	164	216	150	148	126	128	222	203
54471	1162	928	327	505	988	1058	785	588	1434	1246
54472	325	300	398	559	199	188	330	281	468	435
54474	11	5	3	1	0	0	3	1	0	0
54475	836	665	239	386	995	1067	722	647	628	699
54476	1194	969	1612	2427	1251	1454	1080	921	2144	1931
54477	1698	1514	516	713	32	38	441	421	619	668
54478	1131	1000	132	204	747	662	661	581	1056	996
54480	1142	889	1237	1790	1579	1781	754	735	1633	1691
54482	407	342	272	348	1012	1178	402	308	207	219
54487	799	580	511	718	600	675	745	583	779	662
54490	0	0	0	0	0	0	0	3	0	0
54491	13	19	30	32	49	39	108	113	73	70
54492	169	149	304	351	28	18	99	91	194	166
54494	36	45	26	27	107	102	42	34	59	66
54495	1347	1229	1108	1625	1110	1114	1592	1544	1669	1808
54496	633	517	368	611	1374	1420	494	455	645	593
54497	956	774	470	687	758	833	845	809	893	925
54498	500	503	527	519	452	413	2108	2419	627	683
54499	1365	1379	1635	2298	2511	2761	1641	1529	2167	2138
54502	2637	2238	1916	2415	1312	1240	2006	1860	1283	1029
54503	385	321	464	755	279	346	671	606	588	622
54504	761	823	317	402	3	5	2	2	1	0
54505	1370	1222	1558	2268	1373	1438	2300	2023	2351	2354
54507	2	9	12	10	604	572	27	20	55	39
54508	0	0	3	8	0	0	2	0	0	0
54509	1253	1396	607	1146	1036	1074	1560	1477	424	475
54510	0	0	122	61	0	0	0	0	0	4
54511	0	1	0	0	0	0	1	7	0	0
54512	356	295	140	250	583	641	383	344	306	300
54514	0	1	0	0	0	0	0	1	1	0
54516	272	248	106	167	225	249	244	181	182	166
54517	1692	1604	295	497	1337	1361	1775	1417	1941	1794
54518	0	1	41	46	2	3	15	18	0	0
54520	1350	1072	919	1322	975	1218	821	698	1260	1134
